 R = [25.83, 17.58, 14.03, 11.96, 10.56, 9.55, 8.76, 8.14, 7.62, 7.19, 6.82, 6.5, 6.21, 5.96, 5.74, 5.54, 5.35, 5.19, 5.03, 4.89, 4.76, 4.64, 4.53, 4.42, 4.32, 4.23, 4.14, 4.06, 3.98, 3.9, 3.83, 3.77, 3.7, 3.64, 3.58, 3.53, 3.47, 3.42, 3.37, 3.33, 3.28, 3.24, 3.2, 3.16, 3.12, 3.08, 3.04, 3.01, 2.97, 2.94, 2.91, 2.88, 2.85, 2.82, 2.79, 2.76, 2.73, 2.71, 2.68, 2.66, 2.63, 2.61, 2.59, 2.56, 2.54, 2.52, 2.5, 2.48, 2.46, 2.44, 2.42, 2.4, 2.38, 2.36, 2.35, 2.33, 2.31, 2.3, 2.28, 2.26]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  18   2   -529.50693899      0.05052849    11089.72      0.05253902    11530.98      1.4297
  19   2   -529.50517945      0.05228803    11475.90      0.05429856    11917.16      1.4775
  20   2   -529.50136463      0.05610285    12313.15      0.05811337    12754.41      1.5813
  21   2   -529.50045017      0.05701731    12513.85      0.05902784    12955.11      1.6062
  22   2   -529.49821028      0.05925720    13005.45      0.06126773    13446.71      1.6672
  23   2   -529.49624152      0.06122596    13437.54      0.06323648    13878.80      1.7208
  24   2   -529.49119318      0.06627430    14545.53      0.06828483    14986.79      1.8581
 
  25   3   -529.55927119     -0.00180371     -395.87      0.00020681       45.39      0.0056
  26   3   -529.55672380      0.00074369      163.22      0.00275421      604.48      0.0749
  27   3   -529.54987993      0.00758755     1665.28      0.00959808     2106.53      0.2612
  28   3   -529.51197519      0.04549229     9984.40      0.04750282    10425.66      1.2926
  29   3   -529.50787571      0.04959177    10884.14      0.05160230    11325.40      1.4042
  30   3   -529.50693899      0.05052849    11089.72      0.05253902    11530.98      1.4297
  31   3   -529.50517945      0.05228803    11475.90      0.05429856    11917.16      1.4775
  32   3   -529.50136463      0.05610285    12313.15      0.05811337    12754.41      1.5813
  33   3   -529.50045017      0.05701731    12513.85      0.05902784    12955.11      1.6062
  34   3   -529.49821028      0.05925720    13005.45      0.06126773    13446.71      1.6672
  35   3   -529.49624152      0.06122596    13437.54      0.06323648    13878.80      1.7208
  36   3   -529.49119318      0.06627430    14545.53      0.06828483    14986.79      1.8581
 
  37   4   -529.55947801     -0.00201053     -441.26      0.00000000        0.00      0.0000
  38   4   -529.55918785     -0.00172036     -377.58      0.00029016       63.68      0.0079
  39   4   -529.55329329      0.00417419      916.13      0.00618472     1357.39      0.1683
  40   4   -529.51197765      0.04548984     9983.86      0.04750036    10425.12      1.2926
  41   4   -529.50748092      0.04998656    10970.78      0.05199709    11412.04      1.4149
  42   4   -529.50643872      0.05102876    11199.52      0.05303928    11640.78      1.4433
  43   4   -529.50564911      0.05181838    11372.82      0.05382890    11814.08      1.4648
  44   4   -529.50096586      0.05650162    12400.67      0.05851214    12841.93      1.5922
  45   4   -529.50082032      0.05664716    12432.62      0.05865769    12873.87      1.5962
  46   4   -529.49827858      0.05918890    12990.46      0.06119943    13431.72      1.6653
  47   4   -529.49641426      0.06105322    13399.63      0.06306375    13840.89      1.7161
  48   4   -529.49143692      0.06603056    14492.03      0.06804109    14933.29      1.8515
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55931749     -0.00201051     -441.26      0.00000000        0.00      0.0000
   2   1   -529.55678332      0.00052365      114.93      0.00253417      556.19      0.0690
   3   1   -529.54988615      0.00742082     1628.68      0.00943134     2069.94      0.2566
   4   1   -529.50756501      0.04974196    10917.10      0.05175248    11358.36      1.4083
   5   1   -529.50646159      0.05084539    11159.27      0.05285590    11600.53      1.4383
   6   1   -529.50583525      0.05147172    11296.74      0.05348224    11737.99      1.4553
   7   1   -529.50241752      0.05488945    12046.84      0.05689996    12488.10      1.5483
   8   1   -529.50099572      0.05631126    12358.89      0.05832177    12800.15      1.5870
   9   1   -529.49841029      0.05889668    12926.33      0.06090720    13367.58      1.6574
  10   1   -529.49631858      0.06098839    13385.40      0.06299890    13826.66      1.7143
  11   1   -529.49317372      0.06413326    14075.62      0.06614377    14516.88      1.7999
  12   1   -529.48861913      0.06868784    15075.24      0.07069836    15516.50      1.9238
 
  13   2   -529.55911714     -0.00181017     -397.29      0.00020035       43.97      0.0055
  14   2   -529.55657219      0.00073478      161.27      0.00274529      602.52      0.0747
  15   2   -529.54972819      0.00757879     1663.35      0.00958930     2104.61      0.2609
  16   2   -529.51198081      0.04532617     9947.94      0.04733668    10389.20      1.2881
  17   2   -529.50789501      0.04941197    10844.67      0.05142248    11285.93      1.3993
  18   2   -529.50697476      0.05033221    11046.64      0.05234273    11487.90      1.4243
  19   2   -529.50522007      0.05208690    11431.75      0.05409741    11873.01      1.4721
  20   2   -529.50138997      0.05591701    12272.36      0.05792752    12713.62      1.5763
  21   2   -529.50044414      0.05686283    12479.95      0.05887335    12921.21      1.6020
  22   2   -529.49814532      0.05916165    12984.48      0.06117217    13425.74      1.6646
  23   2   -529.49613972      0.06116726    13424.66      0.06317777    13865.92      1.7192
  24   2   -529.49108282      0.06622415    14534.52      0.06823467    14975.78      1.8568
 
  25   3   -529.55911716     -0.00181019     -397.29      0.00020033       43.97      0.0055
  26   3   -529.55657220      0.00073477      161.26      0.00274528      602.52      0.0747
  27   3   -529.54972818      0.00757879     1663.35      0.00958930     2104.61      0.2609
  28   3   -529.51198081      0.04532617     9947.94      0.04733668    10389.20      1.2881
  29   3   -529.50789501      0.04941197    10844.67      0.05142248    11285.93      1.3993
  30   3   -529.50697476      0.05033221    11046.64      0.05234273    11487.90      1.4243
  31   3   -529.50522008      0.05208690    11431.75      0.05409741    11873.01      1.4721
  32   3   -529.50138997      0.05591700    12272.36      0.05792752    12713.62      1.5763
  33   3   -529.50044414      0.05686283    12479.95      0.05887335    12921.21      1.6020
  34   3   -529.49814532      0.05916165    12984.48      0.06117217    13425.74      1.6646
  35   3   -529.49613972      0.06116726    13424.66      0.06317777    13865.92      1.7192
  36   3   -529.49108282      0.06622415    14534.52      0.06823467    14975.78      1.8568
 
  37   4   -529.55931749     -0.00201051     -441.26      0.00000000        0.00      0.0000
  38   4   -529.55903693     -0.00172995     -379.68      0.00028056       61.58      0.0076
  39   4   -529.55313838      0.00416859      914.90      0.00617910     1356.16      0.1681
  40   4   -529.51198340      0.04532357     9947.37      0.04733408    10388.63      1.2880
  41   4   -529.50750436      0.04980261    10930.41      0.05181312    11371.67      1.4099
  42   4   -529.50647120      0.05083578    11157.16      0.05284629    11598.42      1.4380
  43   4   -529.50568806      0.05161892    11329.04      0.05362943    11770.30      1.4593
  44   4   -529.50098458      0.05632240    12361.34      0.05833291    12802.59      1.5873
  45   4   -529.50081536      0.05649161    12398.48      0.05850212    12839.73      1.5919
  46   4   -529.49820872      0.05909825    12970.57      0.06110877    13411.82      1.6629
  47   4   -529.49631819      0.06098878    13385.49      0.06299930    13826.75      1.7143
  48   4   -529.49132777      0.06597920    14480.76      0.06798971    14922.02      1.8501
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55914832     -0.00201050     -441.25      0.00000000        0.00      0.0000
   2   1   -529.55662248      0.00051534      113.10      0.00252584      554.36      0.0687
   3   1   -529.54974715      0.00739067     1622.07      0.00940117     2063.32      0.2558
   4   1   -529.50758590      0.04955193    10875.39      0.05156242    11316.64      1.4031
   5   1   -529.50649346      0.05064437    11115.15      0.05265487    11556.41      1.4328
   6   1   -529.50587741      0.05126041    11250.36      0.05327091    11691.61      1.4496
   7   1   -529.50241212      0.05472570    12010.90      0.05673620    12452.16      1.5439
   8   1   -529.50101365      0.05612418    12317.83      0.05813467    12759.09      1.5819
   9   1   -529.49839803      0.05873980    12891.90      0.06075029    13333.15      1.6531
  10   1   -529.49622677      0.06091106    13368.43      0.06292155    13809.68      1.7122
  11   1   -529.49310202      0.06403581    14054.24      0.06604630    14495.49      1.7972
  12   1   -529.48862286      0.06851496    15037.30      0.07052546    15478.55      1.9191
 
  13   2   -529.55895706     -0.00181924     -399.28      0.00019126       41.98      0.0052
  14   2   -529.55641481      0.00072301      158.68      0.00273351      599.94      0.0744
  15   2   -529.54956922      0.00756860     1661.12      0.00957910     2102.37      0.2607
  16   2   -529.51198388      0.04515394     9910.14      0.04716444    10351.40      1.2834
  17   2   -529.50791069      0.04922713    10804.11      0.05123763    11245.36      1.3942
  18   2   -529.50701048      0.05012734    11001.68      0.05213784    11442.93      1.4187
  19   2   -529.50526159      0.05187623    11385.52      0.05388673    11826.77      1.4663
  20   2   -529.50141528      0.05572255    12229.69      0.05773304    12670.94      1.5710
  21   2   -529.50044134      0.05669649    12443.44      0.05870699    12884.69      1.5975
  22   2   -529.49808625      0.05905158    12960.32      0.06106207    13401.58      1.6616
  23   2   -529.49604274      0.06109508    13408.82      0.06310558    13850.07      1.7172
  24   2   -529.49097912      0.06615871    14520.16      0.06816920    14961.41      1.8550
 
  25   3   -529.55895708     -0.00181926     -399.28      0.00019124       41.97      0.0052
  26   3   -529.55641482      0.00072300      158.68      0.00273350      599.93      0.0744
  27   3   -529.54956922      0.00756860     1661.12      0.00957910     2102.37      0.2607
  28   3   -529.51198388      0.04515394     9910.14      0.04716444    10351.40      1.2834
  29   3   -529.50791069      0.04922713    10804.11      0.05123763    11245.36      1.3942
  30   3   -529.50701048      0.05012734    11001.68      0.05213784    11442.93      1.4187
  31   3   -529.50526160      0.05187623    11385.52      0.05388672    11826.77      1.4663
  32   3   -529.50141528      0.05572254    12229.68      0.05773304    12670.94      1.5710
  33   3   -529.50044134      0.05669649    12443.44      0.05870698    12884.69      1.5975
  34   3   -529.49808625      0.05905158    12960.32      0.06106207    13401.58      1.6616
  35   3   -529.49604274      0.06109509    13408.82      0.06310558    13850.07      1.7172
  36   3   -529.49097912      0.06615871    14520.16      0.06816921    14961.41      1.8550
 
  37   4   -529.55914832     -0.00201050     -441.25      0.00000000        0.00      0.0000
  38   4   -529.55888115     -0.00174333     -382.62      0.00026717       58.64      0.0073
  39   4   -529.55297697      0.00416086      913.20      0.00617135     1354.46      0.1679
  40   4   -529.51198665      0.04515118     9909.54      0.04716167    10350.79      1.2833
  41   4   -529.50752529      0.04961253    10888.69      0.05162303    11329.95      1.4047
  42   4   -529.50650323      0.05063459    11113.01      0.05264509    11554.26      1.4325
  43   4   -529.50572812      0.05140971    11283.13      0.05342020    11724.38      1.4536
  44   4   -529.50100261      0.05613522    12320.26      0.05814572    12761.51      1.5822
  45   4   -529.50081263      0.05632520    12361.95      0.05833570    12803.21      1.5874
  46   4   -529.49814573      0.05899209    12947.27      0.06100259    13388.52      1.6600
  47   4   -529.49622640      0.06091142    13368.51      0.06292192    13809.76      1.7122
  48   4   -529.49122516      0.06591267    14466.16      0.06792316    14907.41      1.8483
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
