 R = [9.28, 7.37, 6.44, 5.85, 5.43, 5.11, 4.85, 4.64, 4.46, 4.31, 4.17, 4.05, 3.95, 3.85, 3.76, 3.68, 3.61, 3.54, 3.48, 3.42]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  16   2   -529.51197826      0.04479125     9830.54      0.04680170    10271.79      1.2735
  17   2   -529.50792663      0.04884289    10719.78      0.05085333    11161.02      1.3838
  18   2   -529.50707970      0.04968982    10905.65      0.05170026    11346.90      1.4068
  19   2   -529.50534584      0.05142368    11286.19      0.05343413    11727.44      1.4540
  20   2   -529.50146246      0.05530706    12138.50      0.05731750    12579.74      1.5597
  21   2   -529.50043971      0.05632981    12362.96      0.05834026    12804.21      1.5875
  22   2   -529.49799099      0.05877852    12900.40      0.06078897    13341.64      1.6542
  23   2   -529.49586208      0.06090744    13367.64      0.06291788    13808.88      1.7121
  24   2   -529.49079091      0.06597861    14480.63      0.06798905    14921.87      1.8501
 
  25   3   -529.55861694     -0.00184742     -405.46      0.00016302       35.78      0.0044
  26   3   -529.55608030      0.00068922      151.27      0.00269967      592.51      0.0735
  27   3   -529.54922613      0.00754338     1655.58      0.00955383     2096.82      0.2600
  28   3   -529.51197826      0.04479125     9830.54      0.04680170    10271.79      1.2735
  29   3   -529.50792663      0.04884289    10719.78      0.05085333    11161.02      1.3838
  30   3   -529.50707971      0.04968981    10905.65      0.05170026    11346.89      1.4068
  31   3   -529.50534584      0.05142368    11286.19      0.05343412    11727.43      1.4540
  32   3   -529.50146246      0.05530706    12138.50      0.05731750    12579.74      1.5597
  33   3   -529.50043971      0.05632981    12362.96      0.05834025    12804.21      1.5875
  34   3   -529.49799100      0.05877852    12900.39      0.06078897    13341.64      1.6542
  35   3   -529.49586209      0.06090743    13367.64      0.06291788    13808.88      1.7121
  36   3   -529.49079091      0.06597861    14480.63      0.06798905    14921.87      1.8501
 
  37   4   -529.55877996     -0.00201044     -441.24      0.00000000        0.00      0.0000
  38   4   -529.55855392     -0.00178440     -391.63      0.00022604       49.61      0.0062
  39   4   -529.55263195      0.00413757      908.09      0.00614801     1349.33      0.1673
  40   4   -529.51198155      0.04478796     9829.82      0.04679841    10271.06      1.2734
  41   4   -529.50755612      0.04921340    10801.09      0.05122384    11242.33      1.3939
  42   4   -529.50656318      0.05020634    11019.02      0.05221678    11460.26      1.4209
  43   4   -529.50580996      0.05095956    11184.33      0.05297001    11625.57      1.4414
  44   4   -529.50103288      0.05573664    12232.78      0.05774708    12674.02      1.5714
  45   4   -529.50080838      0.05596114    12282.05      0.05797158    12723.29      1.5775
  46   4   -529.49804511      0.05872441    12888.52      0.06073486    13329.76      1.6527
  47   4   -529.49605457      0.06071495    13325.39      0.06272540    13766.63      1.7068
  48   4   -529.49103887      0.06573065    14426.21      0.06774109    14867.45      1.8433

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55857718     -0.00201040     -441.23      0.00000000        0.00      0.0000
   2   1   -529.55608807      0.00047870      105.06      0.00248910      546.29      0.0677
   3   1   -529.54930524      0.00726153     1593.72      0.00927194     2034.96      0.2523
   4   1   -529.50762411      0.04894266    10741.67      0.05095307    11182.91      1.3865
   5   1   -529.50657907      0.04998770    10971.03      0.05199810    11412.26      1.4149
   6   1   -529.50601192      0.05055486    11095.51      0.05256526    11536.74      1.4304
   7   1   -529.50237191      0.05419486    11894.40      0.05620526    12335.63      1.5294
   8   1   -529.50105344      0.05551333    12183.77      0.05752373    12625.00      1.5653
   9   1   -529.49835786      0.05820891    12775.38      0.06021932    13216.61      1.6387
  10   1   -529.49597368      0.06059309    13298.65      0.06260349    13739.88      1.7035
  11   1   -529.49291860      0.06364817    13969.16      0.06565858    14410.39      1.7867
  12   1   -529.48867851      0.06788826    14899.75      0.06989867    15340.98      1.9020
 
  13   2   -529.55843506     -0.00186829     -410.04      0.00014211       31.19      0.0039
  14   2   -529.55590112      0.00066565      146.09      0.00267605      587.33      0.0728
  15   2   -529.54903954      0.00752723     1652.04      0.00953763     2093.27      0.2595
  16   2   -529.51196673      0.04460004     9788.58      0.04661044    10229.81      1.2683
  17   2   -529.50792391      0.04864286    10675.87      0.05065327    11117.11      1.3783
  18   2   -529.50711194      0.04945483    10854.08      0.05146523    11295.31      1.4004
  19   2   -529.50538750      0.05117927    11232.55      0.05318967    11673.78      1.4474
  20   2   -529.50148224      0.05508454    12089.66      0.05709494    12530.89      1.5536
  21   2   -529.50043772      0.05612905    12318.90      0.05813945    12760.13      1.5821
  22   2   -529.49795690      0.05860987    12863.38      0.06062027    13304.61      1.6496
  23   2   -529.49577709      0.06078968    13341.79      0.06280008    13783.02      1.7089
  24   2   -529.49070550      0.06586127    14454.88      0.06787168    14896.11      1.8469
 
  25   3   -529.55843508     -0.00186831     -410.05      0.00014209       31.19      0.0039
  26   3   -529.55590114      0.00066563      146.09      0.00267604      587.32      0.0728
  27   3   -529.54903955      0.00752722     1652.03      0.00953763     2093.27      0.2595
  28   3   -529.51196673      0.04460004     9788.58      0.04661044    10229.81      1.2683
  29   3   -529.50792391      0.04864286    10675.87      0.05065327    11117.11      1.3783
  30   3   -529.50711194      0.04945483    10854.08      0.05146523    11295.31      1.4004
  31   3   -529.50538751      0.05117926    11232.55      0.05318966    11673.78      1.4474
  32   3   -529.50148224      0.05508453    12089.66      0.05709493    12530.89      1.5536
  33   3   -529.50043773      0.05612904    12318.90      0.05813945    12760.13      1.5821
  34   3   -529.49795690      0.05860987    12863.38      0.06062027    13304.61      1.6496
  35   3   -529.49577710      0.06078968    13341.79      0.06280008    13783.02      1.7089
  36   3   -529.49070550      0.06586127    14454.88      0.06787167    14896.11      1.8469
 
  37   4   -529.55857718     -0.00201040     -441.23      0.00000000        0.00      0.0000
  38   4   -529.55838122     -0.00181445     -398.23      0.00019595       43.01      0.0053
  39   4   -529.55244592      0.00412085      904.42      0.00613126     1345.66      0.1668
  40   4   -529.51197034      0.04459643     9787.78      0.04660683    10229.02      1.2682
  41   4   -529.50756399      0.04900278    10754.87      0.05101318    11196.10      1.3881
  42   4   -529.50658906      0.04997771    10968.84      0.05198811    11410.07      1.4147
  43   4   -529.50585088      0.05071589    11130.85      0.05272630    11572.08      1.4348
  44   4   -529.50104270      0.05552408    12186.13      0.05753448    12627.36      1.5656
  45   4   -529.50080385      0.05576292    12238.55      0.05777333    12679.78      1.5721
  46   4   -529.49800923      0.05855754    12851.90      0.06056795    13293.13      1.6481
  47   4   -529.49597339      0.06059338    13298.71      0.06260378    13739.94      1.7035
  48   4   -529.49095435      0.06561242    14400.26      0.06762282    14841.49      1.8401

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.55841679     -0.00201037     -441.23      0.00000000        0.00      0.0000
   2   1   -529.55594040      0.00046602      102.28      0.00247639      543.51      0.0674
   3   1   -529.54918802      0.00721840     1584.25      0.00922877     2025.48      0.2511
   4   1   -529.50762548      0.04878094    10706.18      0.05079131    11147.40      1.3821
   5   1   -529.50659568      0.04981074    10932.19      0.05182111    11373.42      1.4101
   6   1   -529.50604648      0.05035994    11052.73      0.05237031    11493.95      1.4251
   7   1   -529.50235289      0.05405353    11863.38      0.05606390    12304.60      1.5256
   8   1   -529.50105716      0.05534925    12147.76      0.05735962    12588.98      1.5608
   9   1   -529.49834516      0.05806125    12742.97      0.06007162    13184.20      1.6346
  10   1   -529.49591406      0.06049236    13276.54      0.06250273    13717.76      1.7008
  11   1   -529.49287885      0.06352757    13942.69      0.06553794    14383.91      1.7834
  12   1   -529.48870203      0.06770438    14859.39      0.06971475    15300.62      1.8970
 
  13   2   -529.55829360     -0.00188719     -414.19      0.00012318       27.04      0.0034
  14   2   -529.55576104      0.00064538      141.64      0.00265575      582.87      0.0723
  15   2   -529.54889197      0.00751445     1649.23      0.00952482     2090.46      0.2592
  16   2   -529.51195292      0.04445350     9756.42      0.04646387    10197.64      1.2643
  17   2   -529.50791569      0.04849073    10642.48      0.05050110    11083.71      1.3742
  18   2   -529.50713440      0.04927202    10813.96      0.05128239    11255.18      1.3955
  19   2   -529.50541803      0.05098839    11190.66      0.05299876    11631.88      1.4422
  20   2   -529.50149429      0.05491213    12051.82      0.05692250    12493.05      1.5489
  21   2   -529.50043426      0.05597216    12284.47      0.05798253    12725.69      1.5778
  22   2   -529.49793792      0.05846849    12832.35      0.06047886    13273.58      1.6457
  23   2   -529.49571487      0.06069155    13320.26      0.06270192    13761.48      1.7062
  24   2   -529.49064456      0.06576186    14433.06      0.06777223    14874.29      1.8442
 
  25   3   -529.55829362     -0.00188721     -414.19      0.00012316       27.03      0.0034
  26   3   -529.55576106      0.00064536      141.64      0.00265573      582.87      0.0723
  27   3   -529.54889197      0.00751445     1649.23      0.00952482     2090.46      0.2592
  28   3   -529.51195292      0.04445350     9756.42      0.04646387    10197.64      1.2643
  29   3   -529.50791569      0.04849073    10642.48      0.05050110    11083.71      1.3742
  30   3   -529.50713440      0.04927202    10813.96      0.05128239    11255.18      1.3955
  31   3   -529.50541804      0.05098838    11190.66      0.05299875    11631.88      1.4422
  32   3   -529.50149429      0.05491213    12051.82      0.05692250    12493.04      1.5489
  33   3   -529.50043426      0.05597215    12284.47      0.05798252    12725.69      1.5778
  34   3   -529.49793792      0.05846849    12832.35      0.06047886    13273.58      1.6457
  35   3   -529.49571487      0.06069155    13320.25      0.06270192    13761.48      1.7062
  36   3   -529.49064456      0.06576186    14433.06      0.06777223    14874.28      1.8442
 
  37   4   -529.55841679     -0.00201037     -441.23      0.00000000        0.00      0.0000
  38   4   -529.55824776     -0.00184134     -404.13      0.00016903       37.10      0.0046
  39   4   -529.55230029      0.00410613      901.19      0.00611650     1342.42      0.1664
  40   4   -529.51195681      0.04444961     9755.56      0.04645998    10196.79      1.2642
  41   4   -529.50756562      0.04884080    10719.32      0.05085117    11160.54      1.3837
  42   4   -529.50660559      0.04980083    10930.02      0.05181120    11371.24      1.4099
